-20.264,-19.325,-19.058,-18.959,-18.929,-18.921,-19.012
-18.982,-18.021,-17.799,-17.685,-17.654,-17.685,-17.769
-18.097,-17.159,-16.914,-16.8,-16.777,-16.846,-16.899
-17.464,-16.495,-16.251,-16.167,-16.144,-16.174,-16.273
-16.968,-16.029,-15.785,-15.671,-15.686,-15.709,-15.823
-16.586,-15.633,-15.427,-15.343,-15.335,-15.373,-15.472
-16.281,-15.327,-15.114,-15.053,-15.03,-15.099,-15.213
-16.083,-15.091,-14.923,-14.824,-14.854,-14.877,-14.984
-15.884,-14.893,-14.725,-14.633,-14.626,-14.694,-14.763
-15.709,-14.771,-14.542,-14.465,-14.427,-14.519,-14.633
-15.594,-14.648,-14.442,-14.359,-14.328,-14.381,-14.511
-15.503,-14.519,-14.275,-14.198,-14.198,-14.275,-14.359
-15.419,-14.397,-14.183,-14.107,-14.099,-14.183,-14.236
-15.297,-14.305,-14.114,-14.038,-14.046,-14.084,-14.16
-15.19,-14.236,-14.015,-13.947,-13.954,-14,-14.099
-15.144,-14.198,-13.954,-13.87,-13.855,-13.954,-14.023
-15.091,-14.137,-13.908,-13.809,-13.771,-13.885,-13.962
-15.038,-14.053,-13.847,-13.725,-13.741,-13.809,-13.878
-15.015,-14.008,-13.794,-13.68,-13.695,-13.763,-13.832
-14.969,-13.992,-13.756,-13.641,-13.641,-13.725,-13.763
-14.9,-13.916,-13.71,-13.596,-13.618,-13.687,-13.748
-14.847,-13.87,-13.68,-13.596,-13.557,-13.672,-13.702
-14.824,-13.847,-13.664,-13.55,-13.542,-13.618,-13.687
-14.786,-13.84,-13.611,-13.512,-13.481,-13.557,-13.687
-14.778,-13.802,-13.588,-13.458,-13.451,-13.512,-13.603
-14.74,-13.779,-13.542,-13.451,-13.428,-13.481,-13.58
-14.725,-13.702,-13.504,-13.428,-13.42,-13.489,-13.565
-14.694,-13.695,-13.512,-13.428,-13.428,-13.466,-13.55
-14.656,-13.672,-13.504,-13.382,-13.382,-13.458,-13.527
-14.648,-13.657,-13.481,-13.351,-13.336,-13.428,-13.489
-14.633,-13.649,-13.443,-13.367,-13.321,-13.405,-13.466
67.215,67.337,67.398,67.223,67.322,67.81,67.841
60.455,60.616,60.753,60.646,60.753,60.974,61.096
47.478,47.714,47.852,47.729,47.806,47.783,47.874
34.569,34.95,35.057,34.935,34.973,34.782,34.859
23.88,24.353,24.467,24.384,24.384,24.132,24.155
15.747,16.373,16.411,16.38,16.396,16.121,16.167
9.8648,10.544,10.597,10.674,10.574,10.345,10.422
5.661,6.3782,6.4697,6.5308,6.4926,6.3095,6.34
2.7618,3.4485,3.5629,3.6316,3.624,3.4866,3.4866
0.67902,1.4191,1.5183,1.6251,1.6098,1.503,1.5335
-0.76294,-0.022888,0.099182,0.1831,0.1831,0.099182,0.12207
-1.8158,-1.091,-0.97656,-0.84686,-0.85449,-0.91553,-0.86975
-2.6093,-1.8768,-1.709,-1.6098,-1.5869,-1.6022,-1.6022
-3.2043,-2.4719,-2.3041,-2.182,-2.1591,-2.1896,-2.1591
-3.6316,-2.9297,-2.7466,-2.6321,-2.6169,-2.6169,-2.6016
-3.9825,-3.2501,-3.1052,-3.006,-2.9602,-2.9831,-2.9755
-4.2801,-3.5477,-3.4027,-3.3035,-3.273,-3.2578,-3.2349
-4.5166,-3.7918,-3.6469,-3.54,-3.4866,-3.4943,-3.4943
-4.6997,-3.9749,-3.8452,-3.7308,-3.624,-3.685,-3.6697
-4.8904,-4.1733,-3.9749,-3.891,-3.83,-3.8528,-3.8528
-5.0201,-4.3182,-4.097,-4.0359,-3.9902,-4.0054,-3.9825
-5.1498,-4.4632,-4.2496,-4.1656,-4.1275,-4.1275,-4.1122
